16	0.000045
32	0.000051
64	0.000057
128	0.000066
256	0.000070
512	0.000078
1024	0.000084
2048	0.000116
4096	0.000098
8192	0.000105
16384	0.000113
32768	0.000120
65536	0.000128
131072	0.000138
262144	0.000144
524288	0.000153
1048576	0.000221
2097152	0.000168
4194304	0.000177
8388608	0.000188
16777216	0.000274
33554432	0.000210
